,author_avatar_img,author_gender,author_handle,author_link,author_name,author_user_id,bucket,canonical,comments,date_found,dislikes,domain,geo_city,geo_country,geo_featurename,geo_location,geo_method,geo_name,geo_name_id,geo_point,geo_state,hashcode,identifier,image1_src,image2_src,image3_src,image_src,index_method,lang,last_updated,likes,links,main,main_authoritative,main_checksum,main_format,main_length,mentions,metadata_score,metadata_updates,permalink,published,replied,replied_profile_link,replied_profile_title,resource,sentiment,sequence,sequence_range,shared,shared_author_avatar_img,shared_author_handle,shared_author_link,shared_author_name,shared_author_user_id,shared_identifier,shared_permalink,shared_profile_link,shared_profile_title,shared_type,shares,site,source_assigned_tags,source_content_checksum,source_content_length,source_created,source_date_found,source_description,source_favicon_height,source_favicon_width,source_favorites,source_followers,source_following,source_handle,source_hashcode,source_http_status,source_image_height,source_image_src,source_image_width,source_last_posted,source_last_published,source_last_updated,source_likes,source_link,source_location,source_next_update,source_parsed_posts,source_parsed_posts_max,source_profiles,source_publisher_subtype,source_publisher_type,source_resource,source_setting_author_policy,source_setting_index_strategy,source_setting_minimum_content_metadata_score,source_setting_update_strategy,source_spam_probability,source_title,source_update_interval,source_user_interactions,source_verified,tags,type,version,video_player
248,https://pbs.twimg.com/profile_images/844188532092665858/1id8KFzo_400x400.jpg,MALE,Doornweerd,https://twitter.com/Doornweerd,Chris Doornweerd,14830382,1495629000073,https://twitter.com/Doornweerd/status/866262655639703553,,2017-05-24T12:33:39Z,,twitter.com,,,,"'t Harde, the Netherlands",DEFAULT,,,,,CxFCMI8g04LUv0lHAxfncZi07nE,866262655639703553,,,,,SOURCE_TASK,nl,2017-05-24T12:33:39Z,,,$ 450 miljard aan wapens? Kun je met gemak de honger en het vluchtelingen probeem in de hele wereld mee oplossen. Ook dat zou geld opleveren,True,ySIxDSmJh8cFhWqK4kIfPh9zLgE,TEXT,140,,314,,https://twitter.com/Doornweerd/status/866262655639703553,2017-05-21T07:20:02Z,False,,,https://twitter.com/Doornweerd/status/866262655639703553,NEUTRAL,1495629219562300085,11473,True,https://pbs.twimg.com/profile_images/844904999360610305/yC50kUw0_bigger.jpg,JanVlug1,https://twitter.com/JanVlug1,Jan Vlug,386017784,866191840520921088,https://twitter.com/JanVlug1/status/866191840520921088,https://twitter.com/JanVlug1,Jan Vlug,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],45JmIVXGs3-ECF2mV-bPqKRYUoA,351294,2008-05-19T02:09:00Z,2017-05-24T12:33:38Z,"<p>Ervaringsgerichte Psychosociaal- en Gestalttherapeut, EFT therapeut, Kerkelijkwerker VEG Elburg,</p>",0,0,250,200,465,Doornweerd,jibjHZi1fnGgdLnfWdJA-nKSYuw,200,0,https://pbs.twimg.com/profile_images/844188532092665858/1id8KFzo_400x400.jpg,0,2017-05-08T00:42:06Z,2017-05-24T12:33:38Z,2017-05-11T01:01:56Z,0,https://twitter.com/Doornweerd,"'t Harde, the Netherlands",2017-05-24T12:33:38Z,39,39,['http://www.derelatiesmederij.nl'],twitter,MICROBLOG,https://twitter.com/Doornweerd,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Chris Doornweerd,3600000,0,False,,POST,6.5.166,
249,https://pbs.twimg.com/profile_images/719177948281073664/k0U8LtLD_bigger.jpg,UNKNOWN,IzalineCalister,https://twitter.com/IzalineCalister,Izaline Calister,204988658,1495763100026,https://twitter.com/IzalineCalister/status/867890681674702850,,2017-05-26T01:46:47Z,,twitter.com,,,,The Netherlands,DEFAULT,,,,,Gxmun0NsXyK29aPK-Oy-PL36ly4,867890681674702850,,,,,SOURCE_TASK,nl,2017-05-26T01:46:47Z,1.0,,Het concert wordt zo mooi Een bijzondere uitvoering van 'A night like this' van @caroemerald samen met Syrische vluchtelingen. #SoundsOfChange #Pauw pic.twitter.com/j0H221bXkK,True,kgBKhvsdv-venL_zVEKaVWFvslI,TEXT,175,['caroemerald'],306,,https://twitter.com/IzalineCalister/status/867890681674702850,2017-05-25T23:50:37Z,False,,,https://twitter.com/IzalineCalister/status/867890681674702850,NEUTRAL,1495763207414800005,2126,True,,pauwnl,https://twitter.com/pauwnl,Pauw,17022916,867861109243498497,https://twitter.com/pauwnl/status/867861109243498497,https://twitter.com/pauwnl,Pauw,REPLY,1.0,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],uD-EQYtXU4D5disdLSCwy6huG_o,374986,2010-10-19T03:40:00Z,2017-05-26T01:46:44Z,"<p>Izaline Calister is a singer, composer, lyricist with a distinctive personal style. new album Rayo di lus - Ray of light, out April 29th!!!</p>",0,0,1368,2905,180,IzalineCalister,uWNdEHhUcTW5dDYtNpb90hjv6lI,200,0,https://pbs.twimg.com/profile_images/719177948281073664/k0U8LtLD_400x400.jpg,0,2017-05-23T10:17:55Z,2017-05-26T01:46:46Z,2017-05-24T01:08:58Z,0,https://twitter.com/IzalineCalister,The Netherlands,2017-05-26T01:46:44Z,36,36,['http://izalinecalister.com'],twitter,MICROBLOG,https://twitter.com/IzalineCalister,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Izaline Calister,3600000,0,False,,POST,6.5.171,
250,https://pbs.twimg.com/profile_images/830403040414937088/05y8OQjz_400x400.jpg,UNKNOWN,zeeotter,https://twitter.com/zeeotter,Brecht Busschaert,702904826758299649,1495713900059,https://twitter.com/zeeotter/status/867276585610641414,,2017-05-25T12:06:41Z,,twitter.com,Gent,BE,PPL,"Ghent, Belgium",SOURCE_LOCATION,"Gent, Provincie Oost-Vlaanderen, Flanders, Belgium",2797656,"51.05,3.71667",Flanders,Ywv23iYC3mpiBZ0yUOlXuwDxhoM,867276585610641414,,,,,SOURCE_TASK,nl,2017-05-25T12:06:41Z,,,"Omdat @DylanVDS het vraagt: ik vind wat je deed & zegt onaanvaardbaar. Beledigend nr vrouwen, vluchtelingen & erg kwetsend nr de 2 jongeren.",True,wNWa5fCg9O_c4QULJK6NGFjlJTA,TEXT,140,['DylanVDS'],304,,https://twitter.com/zeeotter/status/867276585610641414,2017-05-23T14:49:50Z,True,https://twitter.com/zeeotter,702904826758299649,https://twitter.com/zeeotter/status/867276585610641414,NEUTRAL,1495714001177700003,61859,True,https://pbs.twimg.com/profile_images/839846214434754560/gZ7Y9Ui2_bigger.jpg,ElkeDecruynaere,https://twitter.com/ElkeDecruynaere,Elke Decruynaere,24705399,867029814116589574,https://twitter.com/ElkeDecruynaere/status/867029814116589574,https://twitter.com/ElkeDecruynaere,Elke Decruynaere,RAW,,twitter.com,['#sLTlvNQHFfi3l6LXdQXo7pl7I3I'],EDCPPwK2kT9SbCjslbUvHjYVQys,371432,2016-02-25T09:15:00Z,2017-05-25T12:06:38Z,<p>Leerkracht. Zot van zeeotterin. Boeken. Series. Wall of sound. Politiek. Ethiek. Club Brugge. Verslaafd aan peilingen. Zombies. Kroketjes.</p>,0,0,10117,835,797,zeeotter,QAjoe0RRwEqvlfMikePd4Zl6Wvk,200,0,https://pbs.twimg.com/profile_images/830403040414937088/05y8OQjz_400x400.jpg,0,2017-03-28T20:48:52Z,2017-05-25T12:06:39Z,2017-03-29T21:18:42Z,0,https://twitter.com/zeeotter,"Ghent, Belgium",2017-05-25T12:06:38Z,25,25,,twitter,MICROBLOG,https://twitter.com/zeeotter,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Brecht Busschaert,3600000,0,False,,POST,6.5.171,
251,https://pbs.twimg.com/profile_images/696096770263228417/HMFUM3IU_400x400.jpg,UNKNOWN,hoterminus,https://twitter.com/hoterminus,Hotel Terminus,98002541,1495790700006,https://twitter.com/hoterminus/status/868014271191539713,,2017-05-26T09:29:30Z,,twitter.com,Rotterdam,NL,PPL,"Rotterdam, Nederland",SOURCE_LOCATION,"Rotterdam, Gemeente Rotterdam, South Holland, Netherlands",2747891,"51.9225,4.47917",South Holland,uKxUOqdOXNtAKoIPFPHvFK9z8X4,868014271191539713,,,,,SOURCE_TASK,nl,2017-05-26T09:29:30Z,,,"Hypocriet gedrocht. Jij wilde vluchtelingen tegenhouden in Griekenland, jullie maakten hen uit voor profiteurs. Zwijn. @PvdA Geweldig! https://twitter.com/pauwnl/status/867861109243498497 …",True,i2P3raMW22OZZ4bi5623W1Es7XM,TEXT,189,['PvdA'],304,,https://twitter.com/hoterminus/status/868014271191539713,2017-05-26T07:11:12Z,False,,,https://twitter.com/hoterminus/status/868014271191539713,NEUTRAL,1495790970243500021,91006,True,https://pbs.twimg.com/profile_images/819941482174054400/7K1YDMwS_bigger.jpg,RalphGeest,https://twitter.com/RalphGeest,Ralph van der Geest,819927001276547072,868001556985245700,https://twitter.com/RalphGeest/status/868001556985245700,https://twitter.com/RalphGeest,Ralph van der Geest,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],oio2P2M444bVYk4EHntAr_45tbI,380578,2009-12-19T03:21:00Z,2017-05-26T09:29:28Z,"<p>Nazi puncher - Told you so - English &amp; Dutch - Sonja - logwijf@hotmail.com - <a href=""https://twitter.com/hashtag/FreePalestine?src=hash"">#<b>FreePalestine</b></a></p>",0,0,5450,1361,694,hoterminus,boFx9_y9kJWnwDDHUMMrpM7UDTc,200,0,https://pbs.twimg.com/profile_images/696096770263228417/HMFUM3IU_400x400.jpg,0,2017-05-24T07:19:27Z,2017-05-26T09:29:30Z,2017-05-24T08:50:42Z,0,https://twitter.com/hoterminus,"Rotterdam, Nederland",2017-05-26T09:29:28Z,35,35,['http://eindpunt.blogspot.com'],twitter,MICROBLOG,https://twitter.com/hoterminus,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Hotel Terminus,3600000,0,False,,POST,6.5.171,
252,https://pbs.twimg.com/profile_images/856400144375455744/FDYE02dW_400x400.jpg,UNKNOWN,Blaudzun,https://twitter.com/Blaudzun,Blaudzun,18158843,1495853400044,https://twitter.com/Blaudzun/status/867759420587036672,,2017-05-27T02:51:42Z,,twitter.com,,,,Europe,DEFAULT,,,,,JykcN2xLPrKzwpZpAxeUQm3VhHQ,867759420587036672,,,,https://pbs.twimg.com/media/DArExC1XUAA7qA5.jpg,SOURCE_TASK,nl,2017-05-27T02:51:42Z,,['https://t.co/ah0KMMaVZb'],Vanavond bij #Pauw vertellen @caroemerald en @Blaudzun over hun concert met vluchtelingen in @ParadisoAdam https://pauw.vara.nl/nieuws/vanavond-bij-pauw-27 …,True,BwAei7IzWTwsHcpRI6eTcDnjK6g,TEXT,157,"['caroemerald', 'Blaudzun', 'ParadisoAdam']",324,,https://twitter.com/Blaudzun/status/867759420587036672,2017-05-25T15:01:01Z,False,,,https://twitter.com/Blaudzun/status/867759420587036672,NEUTRAL,1495853502467000039,3444,True,https://pbs.twimg.com/profile_images/843984436333101057/xnHwtjHo_bigger.jpg,pauwnl,https://twitter.com/pauwnl,Pauw,17022916,867757401620992000,https://twitter.com/pauwnl/status/867757401620992000,https://twitter.com/pauwnl,Pauw,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],Sj1HaZR7_Y6dxdSv3fL0iPNPgrA,350385,2008-12-16T12:23:00Z,2017-05-27T02:51:39Z,"<p>Jupiter Part I &amp; II in stores: <a href=""https://t.co/wUUqwCgFwR"" rel=""nofollow noopener"" title=""https://Blaudzun.lnk.to/JupiterPtIITEAR""><span>https://</span><span>Blaudzun.lnk.to/JupiterPtIITEAR</span><span><span>&nbsp;</span></span></a> TEAR GUN THEATERTOUR TICKETS ON SALE NOW:</p>",0,0,3073,11635,252,Blaudzun,S10oX7P0Su7SNinErn_m25q2bwM,200,0,https://pbs.twimg.com/profile_images/856400144375455744/FDYE02dW_400x400.jpg,0,2017-05-16T19:14:54Z,2017-05-27T02:51:41Z,2017-05-24T23:01:32Z,0,https://twitter.com/Blaudzun,Europe,2017-05-27T02:51:39Z,24,24,['http://blaudzun.com/tourdates/'],twitter,MICROBLOG,https://twitter.com/Blaudzun,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Blaudzun,3600000,0,False,['Pauw'],POST,6.5.171,
253,https://pbs.twimg.com/profile_images/861482969097261056/__Ro-xwo_400x400.jpg,FEMALE,nelkovacevic,https://twitter.com/nelkovacevic,nel,466273690,1495685700063,https://twitter.com/nelkovacevic/status/867263434974429184,,2017-05-25T04:17:55Z,,twitter.com,,,,,,,,,,eYTgyg61lTPfOYaVzz_Bpywuuec,867263434974429184,https://pbs.twimg.com/media/DAioC33XcAEGoAK.jpg,https://pbs.twimg.com/media/DAioD0nXkAAlW4c.jpg,https://pbs.twimg.com/media/DAioEgRXsAEaq-z.jpg,https://pbs.twimg.com/media/DAioB9QWsAADdUN.jpg,SOURCE_TASK,nl,2017-05-25T04:17:55Z,,['https://t.co/DX02XLOvII'],Donkergetinte met bijl verstoort Manchester-wake in Birmingham. En tegelijk daar demo Links voor meer vluchtelingen. https://www.powned.tv/artikel/man-met-kapmes-verstoort-wake-birmingham …,True,3iq88oWaSZMtncahh_X_BBT5T60,TEXT,189,,323,,https://twitter.com/nelkovacevic/status/867263434974429184,2017-05-23T21:18:56Z,False,,,https://twitter.com/nelkovacevic/status/867263434974429184,NEUTRAL,1495685875467400037,39463,True,https://pbs.twimg.com/profile_images/378800000407406645/892fe603ee16d7654195fe85f8cd429b_bigger.jpeg,hulswood,https://twitter.com/hulswood,Hulswood,1726953488,867127734287429632,https://twitter.com/hulswood/status/867127734287429632,https://twitter.com/hulswood,Hulswood,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],bksNZsDGlFvEaIQwcsEuOEIowJQ,368575,2012-01-16T11:11:00Z,2017-05-25T04:17:53Z,<p></p>,0,0,3640,146,183,nelkovacevic,_oKWWppUwpbvEhq8FwEbiWKIGr8,200,0,https://pbs.twimg.com/profile_images/861482969097261056/__Ro-xwo_400x400.jpg,0,2017-05-10T22:26:34Z,2017-05-25T04:17:54Z,2017-05-11T04:02:59Z,0,https://twitter.com/nelkovacevic,,2017-05-25T04:17:53Z,40,40,,twitter,MICROBLOG,https://twitter.com/nelkovacevic,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,nel,3600000,0,False,,POST,6.5.171,
254,https://pbs.twimg.com/profile_images/716294031668592640/hVagN6A__bigger.jpg,MALE,Steven_vdv,https://twitter.com/Steven_vdv,Steven Van de Velde,49722812,1495780500038,https://twitter.com/Steven_vdv/status/867498275666001920,,2017-05-26T06:37:53Z,,twitter.com,Gent,BE,PPL,"Ghent, Belgium",SOURCE_LOCATION,"Gent, Provincie Oost-Vlaanderen, Flanders, Belgium",2797656,"51.05,3.71667",Flanders,81xdoiapOU3tm-JJMEza4xPPZeI,867498275666001920,,,,,SOURCE_TASK,nl,2017-05-26T06:37:53Z,0.0,,Over 6-12 maand kunnen we met zijn allen ons nog eens opnieuw afvragen vanwaar die vluchtelingen toch komen. #BREAKING NATO to join anti-IS coalition: diplomatic source,True,QM7ZtScwAXg4UFWPV42jQA3Ssok,TEXT,168,,314,,https://twitter.com/Steven_vdv/status/867498275666001920,2017-05-24T21:51:20Z,False,,,https://twitter.com/Steven_vdv/status/867498275666001920,NEUTRAL,1495780673414800006,15138,True,,AFP,https://twitter.com/AFP,AFP news agency,380648579,867420881504567296,https://twitter.com/AFP/status/867420881504567296,https://twitter.com/AFP,AFP news agency,REPLY,0.0,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],bOS2_AlbxxieWHNLPkqaejP9Lac,363908,2009-06-22T11:49:00Z,2017-05-26T06:37:51Z,<p>Accountant/newsjunkie</p>,0,0,243,57,204,Steven_vdv,hyKSyJyCHUM1z2fie2ptDpfjvhs,200,0,https://pbs.twimg.com/profile_images/716294031668592640/hVagN6A__400x400.jpg,0,2017-05-23T15:57:21Z,2017-05-26T06:37:51Z,2017-05-24T06:06:52Z,0,https://twitter.com/Steven_vdv,"Ghent, Belgium",2017-05-26T06:37:51Z,24,24,,twitter,MICROBLOG,https://twitter.com/Steven_vdv,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Steven Van de Velde,3600000,0,False,,POST,6.5.171,
255,https://pbs.twimg.com/profile_images/855431000586829824/e1AYNqga_400x400.jpg,MALE,bloodhoundau,https://twitter.com/bloodhoundau,anthony ashton,27267723,1495779300096,https://twitter.com/bloodhoundau/status/867759754096984064,,2017-05-26T06:16:37Z,,twitter.com,,,,adelaide australia,DEFAULT,,,,,tFxZMA1ez8h3Ql_ZJyWMH-lSBOw,867759754096984064,,,,https://pbs.twimg.com/media/DArExC1XUAA7qA5.jpg,SOURCE_TASK,nl,2017-05-26T06:16:37Z,,['https://t.co/ah0KMMaVZb'],Vanavond bij #Pauw vertellen @caroemerald en @Blaudzun over hun concert met vluchtelingen in @ParadisoAdam https://pauw.vara.nl/nieuws/vanavond-bij-pauw-27 …,True,BwAei7IzWTwsHcpRI6eTcDnjK6g,TEXT,157,"['caroemerald', 'Blaudzun', 'ParadisoAdam']",334,,https://twitter.com/bloodhoundau/status/867759754096984064,2017-05-25T15:01:01Z,False,,,https://twitter.com/bloodhoundau/status/867759754096984064,NEUTRAL,1495779397314200017,9196,True,https://pbs.twimg.com/profile_images/843984436333101057/xnHwtjHo_bigger.jpg,pauwnl,https://twitter.com/pauwnl,Pauw,17022916,867757401620992000,https://twitter.com/pauwnl/status/867757401620992000,https://twitter.com/pauwnl,Pauw,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],FPBAYL9efJysUKr4RIwBsKOeP84,391119,2009-03-28T10:21:00Z,2017-05-26T06:16:35Z,<p>passionate bout life love sport love tv and caro emerald.</p>,0,0,12072,571,2475,bloodhoundau,4TY0I7TSqXBG04tQ7PxRRIorAkc,200,0,https://pbs.twimg.com/profile_images/855431000586829824/e1AYNqga_400x400.jpg,0,2017-05-23T11:30:43Z,2017-05-26T06:16:36Z,2017-05-24T05:50:26Z,0,https://twitter.com/bloodhoundau,adelaide australia,2017-05-26T06:16:35Z,38,38,['http://www.facebook.com/jackthecat19'],twitter,MICROBLOG,https://twitter.com/bloodhoundau,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,anthony ashton,3600000,0,False,['Pauw'],POST,6.5.171,
256,https://pbs.twimg.com/profile_images/867652128403320833/hCd12ZwX_400x400.jpg,MALE,betgem_eric,https://twitter.com/betgem_eric,Eric Betgem,3043888597,1495786500047,https://twitter.com/betgem_eric/status/867804481592930304,,2017-05-26T08:18:40Z,,twitter.com,,,,,,,,,,1ygstD_wfEgmsAYDG2_qNkYwwSM,867804481592930304,,,,,SOURCE_TASK,nl,2017-05-26T08:18:40Z,,['https://t.co/5wI915jibm'],Terwijl de lichaampjes van de getroffen kinderen in #Manchester nog niet eens zijn begraven doet @groenlinks dit https://debilt.groenlinks.nl/nieuws/wandelen-voor-vluchtelingen-het-holst-van-de-nacht …,True,J7-UvCewPtarc1iCaWR6o8W-h9c,TEXT,201,['groenlinks'],324,,https://twitter.com/betgem_eric/status/867804481592930304,2017-05-25T12:24:27Z,False,,,https://twitter.com/betgem_eric/status/867804481592930304,NEUTRAL,1495786720557700002,69347,True,https://pbs.twimg.com/profile_images/859693590011944960/TYyZ9zLD_bigger.jpg,LisaHenegauwen,https://twitter.com/LisaHenegauwen,lisa henegauwen  🐰,1451017410,867718001633742851,https://twitter.com/LisaHenegauwen/status/867718001633742851,https://twitter.com/LisaHenegauwen,lisa henegauwen  🐰,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],HJ_Yk00trWXWWQlYw6FzX-i3wh0,383077,2015-02-26T07:32:00Z,2017-05-26T08:18:38Z,<p></p>,0,0,3938,614,693,betgem_eric,oVyUbvVvEoZkXL6eW2i9HZkrmJk,200,0,https://pbs.twimg.com/profile_images/867652128403320833/hCd12ZwX_400x400.jpg,0,2017-05-24T07:32:07Z,2017-05-26T08:18:39Z,2017-05-24T07:52:28Z,0,https://twitter.com/betgem_eric,,2017-05-26T08:18:38Z,33,33,,twitter,MICROBLOG,https://twitter.com/betgem_eric,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Eric Betgem,3600000,0,False,['Manchester'],POST,6.5.171,
257,https://pbs.twimg.com/profile_images/378800000725951359/a437734188c079c32e1bd8ed45b8e4c8_400x400.jpeg,UNKNOWN,Perchevael,https://twitter.com/Perchevael,Perchevael,2188332072,1495698000071,https://twitter.com/Perchevael/status/867127894820237312,,2017-05-25T07:44:04Z,,twitter.com,,,,,,,,,,zLL8uL6G4qUwhW2vRqDA8OMVQOs,867127894820237312,https://pbs.twimg.com/media/DAioC33XcAEGoAK.jpg,https://pbs.twimg.com/media/DAioD0nXkAAlW4c.jpg,https://pbs.twimg.com/media/DAioEgRXsAEaq-z.jpg,https://pbs.twimg.com/media/DAioB9QWsAADdUN.jpg,SOURCE_TASK,nl,2017-05-25T07:44:04Z,,['https://t.co/DX02XLOvII'],Donkergetinte met bijl verstoort Manchester-wake in Birmingham. En tegelijk daar demo Links voor meer vluchtelingen. https://www.powned.tv/artikel/man-met-kapmes-verstoort-wake-birmingham …,True,3iq88oWaSZMtncahh_X_BBT5T60,TEXT,189,,314,,https://twitter.com/Perchevael/status/867127894820237312,2017-05-23T21:18:56Z,False,,,https://twitter.com/Perchevael/status/867127894820237312,NEUTRAL,1495698244916800049,84171,True,https://pbs.twimg.com/profile_images/378800000407406645/892fe603ee16d7654195fe85f8cd429b_bigger.jpeg,hulswood,https://twitter.com/hulswood,Hulswood,1726953488,867127734287429632,https://twitter.com/hulswood/status/867127734287429632,https://twitter.com/hulswood,Hulswood,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],LeoFQ_aLqqASGvtz_T7wLygko9s,355762,2013-11-11T04:53:00Z,2017-05-25T07:44:03Z,"<p>Remember, remember the fifth of November,: gunpowder treason and plot,: I know of no reason why gunpowder treason: should ever be forgot.</p>",0,0,167,252,677,Perchevael,FBXBgD2iy83DHRDMX2ceBInUGnY,200,0,https://pbs.twimg.com/profile_images/378800000725951359/a437734188c079c32e1bd8ed45b8e4c8_400x400.jpeg,0,2017-05-10T04:05:37Z,2017-05-25T07:44:03Z,2017-05-11T04:44:24Z,0,https://twitter.com/Perchevael,,2017-05-25T07:44:03Z,38,38,,twitter,MICROBLOG,https://twitter.com/Perchevael,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Perchevael,3600000,0,False,,POST,6.5.171,
258,https://pbs.twimg.com/profile_images/867093182034718724/tzz_AH5g_400x400.jpg,FEMALE,maestraroos,https://twitter.com/maestraroos,marion,218429549,1495813800015,https://twitter.com/maestraroos/status/867846378587914240,,2017-05-26T15:50:21Z,,twitter.com,,,,,,,,,,yc3MOG4eLmTqbJwDnLq4PKv0_HM,867846378587914240,,,,,SOURCE_TASK,nl,2017-05-26T15:50:21Z,,['https://t.co/5wI915jibm'],Terwijl de lichaampjes van de getroffen kinderen in #Manchester nog niet eens zijn begraven doet @groenlinks dit https://debilt.groenlinks.nl/nieuws/wandelen-voor-vluchtelingen-het-holst-van-de-nacht …,True,J7-UvCewPtarc1iCaWR6o8W-h9c,TEXT,201,['groenlinks'],324,,https://twitter.com/maestraroos/status/867846378587914240,2017-05-25T12:24:27Z,False,,,https://twitter.com/maestraroos/status/867846378587914240,NEUTRAL,1495813821180400138,17715,True,https://pbs.twimg.com/profile_images/859693590011944960/TYyZ9zLD_bigger.jpg,LisaHenegauwen,https://twitter.com/LisaHenegauwen,lisa henegauwen  🐰,1451017410,867718001633742851,https://twitter.com/LisaHenegauwen/status/867718001633742851,https://twitter.com/LisaHenegauwen,lisa henegauwen  🐰,RAW,,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],YeGXnLf75vaIZ0XPnXcrvSHjEuk,362068,2010-11-22T01:54:00Z,2017-05-26T15:50:18Z,<p></p>,0,0,16225,529,1819,maestraroos,LhOgjv4N2Hg1r_dtpyfVGL-GOm8,200,0,https://pbs.twimg.com/profile_images/867093182034718724/tzz_AH5g_400x400.jpg,0,2017-05-24T08:56:12Z,2017-05-26T15:50:20Z,2017-05-24T14:01:06Z,0,https://twitter.com/maestraroos,,2017-05-26T15:50:18Z,38,38,,twitter,MICROBLOG,https://twitter.com/maestraroos,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,marion,3600000,0,False,['Manchester'],POST,6.5.171,
259,https://pbs.twimg.com/profile_images/463142457/26-2-2009_12-09-14_bigger.jpg,MALE,verbaljam,https://twitter.com/verbaljam,Arnoud H.,16738657,1495630800025,https://twitter.com/verbaljam/status/865974127307501569,,2017-05-24T13:04:23Z,,twitter.com,Amstelveen,NL,PPL,Amstelveen,SOURCE_LOCATION,"Amstelveen, Gemeente Amstelveen, North Holland, Netherlands",2759798,"52.30083,4.86389",North Holland,ffqVpZMK4A0jLtVHKfiwQDaRMh0,865974127307501569,,,,,SOURCE_TASK,nl,2017-05-24T13:04:23Z,0.0,['https://t.co/kpI3XejqYO'],"Oud blog blijft goed: Toch lastig, die vluchtelingen... https://wp.me/p5FSGq-dB  #arnoudhugo",True,QcjeO0ogGZdDSRaSNuzYFk4hkdU,TEXT,92,,324,,https://twitter.com/verbaljam/status/865974127307501569,2017-05-20T16:54:55Z,False,,,https://twitter.com/verbaljam/status/865974127307501569,NEUTRAL,1495631063020900104,31325,,,,,,,,,,,NONE,0.0,twitter.com,['#qEnI3K5iNlBUhbTeo7j3JNc3RYo'],GNKriQ-4j5ILMtcDqkIMrmjyRww,343655,2008-10-14T07:35:00Z,2017-05-24T13:04:19Z,"<p>Schrijver, columnist, blogger. Ironisch verslaggever. Schrijver van weblog 'Arnoud Hugo', vervolg op Verbal Jam. Hoofdredacteur Amsterdam Centraal.</p>",0,0,695,1449,2169,verbaljam,tPVfuXQPuDe39eNwrhFA06HH0RM,200,0,https://pbs.twimg.com/profile_images/463142457/26-2-2009_12-09-14_400x400.jpg,0,2017-05-10T21:38:19Z,2017-05-24T13:04:22Z,2017-05-11T01:08:24Z,0,https://twitter.com/verbaljam,Amstelveen,2017-05-24T13:04:19Z,20,20,['http://arnoudhugo.nl'],twitter,MICROBLOG,https://twitter.com/verbaljam,DEFAULT,DEFAULT,0,ADAPTIVE,0.0,Arnoud H.,3600000,0,False,['arnoudhugo'],POST,6.5.166,
